chat_len,r_chat_msg,d_chat_msg,r1_chat_msg,r2_chat_msg,r3_chat_msg,r4_chat_msg,r5_chat_msg,d1_chat_msg,d2_chat_msg,d3_chat_msg,d4_chat_msg,d5_chat_msg
1,1,0,0,0,0,0,1,0,0,0,0,0
12,7,5,0,0,7,0,0,5,0,0,0,0
15,4,11,0,0,2,2,0,0,4,6,0,1
2,1,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,1,0,0,1,0
2,1,1,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,6,0,0,1,0,0,6,0,0,0,0
2,1,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
7,0,7,0,0,0,0,0,4,0,0,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0
9,3,6,0,1,0,2,0,0,3,3,0,0
4,4,0,0,1,0,3,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
10,4,6,0,1,3,0,0,0,1,0,0,5
7,1,6,0,0,0,1,0,0,3,0,0,3
1,1,0,0,0,1,0,0,0,0,0,0,0
11,4,7,0,2,2,0,0,4,0,0,0,3
11,7,4,0,0,2,5,0,1,0,0,0,3
59,45,14,10,28,3,3,1,7,3,1,2,1
1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
26,13,13,0,1,4,7,1,2,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,1,0,0,1,0,0,0,0,0,2
19,7,12,1,4,0,2,0,0,0,0,10,2
1,0,1,0,0,0,0,0,0,0,1,0,0
7,5,2,0,5,0,0,0,0,2,0,0,0
30,13,17,0,4,8,0,1,15,0,2,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
16,8,8,1,0,4,2,1,1,0,1,1,5
1,0,1,0,0,0,0,0,0,0,1,0,0
3,3,0,1,2,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
2,2,0,1,0,0,0,1,0,0,0,0,0
4,0,4,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,0,1,0,2,0,1,0,0,0,0
3,1,2,0,0,0,1,0,2,0,0,0,0
2,2,0,0,0,0,2,0,0,0,0,0,0
3,3,0,1,0,1,1,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,10,0,3,0,0,2,8,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,1,1,0,0
15,8,7,0,6,0,1,1,6,1,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
10,4,6,0,4,0,0,0,0,0,3,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,6,1,1,0,0,0,0,1,0,0,5
3,2,1,2,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,2,5,0,1,1,0,0,2,0,0,0
61,20,41,0,0,0,9,11,12,14,11,2,2
4,3,1,2,0,1,0,0,0,0,0,0,1
4,3,1,0,0,2,1,0,0,0,1,0,0
12,4,8,1,0,3,0,0,1,2,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
20,7,13,0,7,0,0,0,9,1,0,3,0
11,5,6,1,1,0,3,0,5,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,9,1,0,1,2,1,5,0,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
11,6,5,5,0,1,0,0,3,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,7,0,0,0,0,2,2,2,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
9,0,9,0,0,0,0,0,0,1,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,4,0,3,0,0,0,0,2,0,2,0
36,26,10,0,15,6,5,0,4,0,2,3,1
5,2,3,0,0,0,2,0,3,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,5,2,0,0,0,0,0,0,2,3,0
1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,4,5,3,0,0,1,0,0,1,1,2
7,3,4,1,2,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0
15,7,8,0,0,0,5,2,0,5,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,1,1,2,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1,0,4,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,7,0,0,0,2,0,0,3,1,0,3
21,3,18,0,1,0,1,1,0,7,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2,0,1,0,2,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,1,0,0,0,0,10,0,0,0,1,0
1,1,0,1,0,0,0,0,0,0,0,0,0
4,3,1,2,1,0,0,0,0,0,0,0,1
5,2,3,0,0,0,1,1,0,2,0,0,1
1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,14,6,0,0,4,6,4,0,0,1,0,5
8,1,7,0,1,0,0,0,1,2,0,4,0
6,3,3,1,0,0,0,2,0,1,0,2,0
10,2,8,2,0,0,0,0,0,3,4,1,0
6,3,3,0,0,3,0,0,2,0,0,0,1
10,7,3,0,6,1,0,0,1,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,0,0,0,0,0,0,0,2,2
4,2,2,1,0,0,0,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,4,0,0,5,4,0,0,3,1,0,0
5,5,0,0,4,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
96,52,44,15,7,29,0,1,4,35,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
38,10,28,8,0,0,0,2,0,23,3,0,2
7,0,7,0,0,0,0,0,0,5,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,4,4,1,0,2,0,2,0,2,0,0
14,10,4,0,2,0,8,0,0,0,0,4,0
41,11,30,6,0,2,0,3,0,0,26,4,0
2,1,1,0,1,0,0,0,1,0,0,0,0
10,0,10,0,0,0,0,0,2,0,0,8,0
1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
3,2,1,0,0,0,2,0,0,0,0,1,0
19,5,14,0,0,5,0,0,0,0,12,0,2
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
38,19,19,9,5,5,0,0,5,2,0,1,11
5,4,1,1,0,0,1,2,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
15,2,13,0,0,2,0,0,0,0,13,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,6,0,0,0,1,4,0,1,0,5,0
1,1,0,0,0,0,1,0,0,0,0,0,0
11,5,6,0,3,0,0,2,2,4,0,0,0
42,5,37,3,0,1,0,1,0,12,10,5,10
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,0,0,0,0,0,0,0,0,5
6,1,5,0,0,1,0,0,0,0,0,3,2
8,6,2,0,0,0,4,2,2,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0,0,0,1
10,9,1,0,4,5,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
5,4,1,0,1,0,3,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,0,0,0,0,3,1,0,4,0
1,1,0,0,0,1,0,0,0,0,0,0,0
5,1,4,0,0,1,0,0,0,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,0,0,1,0,0,0,0,0,3,0
12,4,8,1,2,1,0,0,7,0,0,0,1
11,9,2,0,1,0,8,0,0,0,0,2,0
2,1,1,0,0,0,1,0,0,0,1,0,0
2,0,2,0,0,0,0,0,0,0,1,0,1
11,8,3,5,0,1,2,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
21,20,1,0,4,5,0,11,1,0,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,2,0,4,0,3,0,1,0,0,0,1
26,7,19,0,1,6,0,0,0,0,0,19,0
7,2,5,1,0,0,1,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,9,9,1,0,0,0,0,0,5,0,4
7,3,4,1,2,0,0,0,0,0,1,3,0
1,0,1,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,0,0,0,0,0,0,2,0
4,0,4,0,0,0,0,0,0,4,0,0,0
6,0,6,0,0,0,0,0,0,6,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,2,0,0,0,5,2,0,0,0,1,1
3,1,2,0,0,1,0,0,0,0,0,2,0
2,2,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,1,0,0,0,0,0,0,2,0
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,9,2,0,0,0
7,1,6,0,1,0,0,0,0,3,3,0,0
21,15,6,5,4,2,3,1,0,1,3,0,2
2,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,1,0,0,0,0
2,0,2,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,6,1,0,1,3,3,0,0,2,3,1
5,1,4,0,0,0,0,1,0,0,2,0,2
11,11,0,0,4,3,0,4,0,0,0,0,0
2,1,1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,0,0,2,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,0,0,0,0,0,0,0,0,0
8,2,6,0,0,0,1,1,0,1,3,1,1
7,4,3,0,3,0,0,1,0,3,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
12,6,6,1,0,2,3,0,0,0,6,0,0
3,2,1,2,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
23,6,17,1,3,0,0,2,6,5,0,3,3
2,1,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,0,0,1,1,0,0,0,0,2
8,5,3,0,2,2,1,0,1,0,1,1,0
12,4,8,0,0,1,0,3,0,4,0,1,3
26,12,14,0,12,0,0,0,1,8,4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,1,0,0,0,0,0,0,2,0
3,2,1,0,0,1,1,0,0,0,0,0,1
3,2,1,1,0,0,0,1,0,0,1,0,0
4,4,0,0,0,4,0,0,0,0,0,0,0
3,2,1,0,0,0,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,1,0,1,0,0,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
7,2,5,0,1,0,0,1,4,1,0,0,0
3,2,1,0,0,0,0,2,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
3,3,0,3,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,0,0,1,0
16,11,5,4,0,3,4,0,0,0,0,0,5
3,2,1,0,0,0,2,0,1,0,0,0,0
27,7,20,0,7,0,0,0,3,4,4,2,7
40,20,20,1,0,2,5,12,12,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,0,0,0,1,0,3,0,0,0,0
4,0,4,0,0,0,0,0,0,2,0,2,0
2,2,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,1,0,0,0,0,0,0,0,1
3,1,2,0,0,0,1,0,0,0,1,0,1
5,2,3,0,0,2,0,0,2,0,0,0,1
18,9,9,0,4,4,0,1,2,1,1,4,1
1,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,0,3,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
61,32,29,0,4,0,28,0,0,5,9,11,4
22,16,6,3,5,2,0,6,0,0,1,2,3
3,2,1,1,0,0,0,1,0,0,0,1,0
5,1,4,0,1,0,0,0,0,0,1,1,2
19,7,12,1,6,0,0,0,11,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
22,8,14,5,3,0,0,0,5,3,4,1,1
1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
6,2,4,0,2,0,0,0,0,1,0,3,0
7,6,1,0,4,0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
37,26,11,0,1,1,24,0,7,4,0,0,0
13,6,7,6,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,1,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,1,0,1,0,0,0,2,0,0,0
5,2,3,0,2,0,0,0,1,0,1,1,0
24,21,3,1,2,0,18,0,0,1,1,1,0
1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,8,1,0,0,3,0,0,0,3,5,0
2,2,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,6,0,0,0,3,2,6,0,0,0,0
3,1,2,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
86,51,35,25,6,0,0,20,4,0,4,7,20
13,3,10,2,0,0,0,1,0,3,2,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,4,0,0,0,8,1,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,17,0,0,0,0,2,3,4,0,3,7
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,0,0,0,0,1,0,0,0
5,2,3,1,0,0,1,0,0,0,0,3,0
24,10,14,1,0,9,0,0,6,6,0,2,0
36,17,19,0,7,0,7,3,10,5,2,1,1
13,9,4,4,4,1,0,0,0,0,0,4,0
6,6,0,1,0,0,0,5,0,0,0,0,0
5,1,4,1,0,0,0,0,0,2,2,0,0
14,9,5,0,0,2,0,7,0,5,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
14,4,10,1,1,1,1,0,0,5,0,5,0
9,6,3,0,0,2,0,4,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,1,0,0,0,0,0,0
5,1,4,0,0,1,0,0,3,0,0,0,1
15,2,13,0,1,1,0,0,0,6,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,1,0,0,0,2,0,0,0,0
7,5,2,2,0,0,0,3,1,1,0,0,0
2,1,1,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
8,1,7,0,1,0,0,0,0,1,3,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
5,2,3,0,2,0,0,0,0,0,0,0,3
1,0,1,0,0,0,0,0,0,0,0,1,0
2,2,0,1,0,1,0,0,0,0,0,0,0
4,0,4,0,0,0,0,0,0,0,0,0,4
18,10,8,3,0,0,0,7,6,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,1,0,0,0,0,0,0,2,0,0
19,12,7,0,4,8,0,0,0,0,2,5,0
6,3,3,0,0,2,0,1,0,1,2,0,0
5,5,0,0,2,1,2,0,0,0,0,0,0
40,12,28,11,1,0,0,0,0,3,6,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0
28,24,4,2,0,0,22,0,0,0,4,0,0
2,1,1,1,0,0,0,0,0,0,0,0,1
3,3,0,0,0,0,3,0,0,0,0,0,0
10,3,7,0,0,2,0,1,0,3,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
7,4,3,0,0,0,2,2,2,0,0,1,0
96,39,57,20,3,0,15,1,0,43,0,13,1
6,4,2,1,0,0,3,0,2,0,0,0,0
3,2,1,1,0,1,0,0,0,0,0,1,0
21,6,15,0,0,3,0,3,3,0,4,0,8
39,19,20,1,0,4,0,14,4,0,9,1,6
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,0,1,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0
29,28,1,0,28,0,0,0,0,1,0,0,0
6,2,4,0,0,0,0,2,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
23,10,13,1,1,0,2,6,6,1,0,0,6
26,11,15,0,0,5,0,6,10,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,0,0,0,0,0,0,0,0,0
7,5,2,0,5,0,0,0,0,0,0,2,0
8,4,4,3,1,0,0,0,1,3,0,0,0
7,2,5,0,2,0,0,0,0,1,4,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
4,3,1,0,0,1,0,2,0,1,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
31,20,11,9,4,3,0,4,0,0,0,0,11
8,1,7,0,1,0,0,0,4,0,0,3,0
1,0,1,0,0,0,0,0,0,0,0,1,0
15,5,10,0,1,1,1,2,8,0,0,2,0
2,1,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0,1,0,0,0,0,0,0,0,0
13,5,8,3,0,1,1,0,2,0,0,0,6
34,10,24,3,7,0,0,0,3,6,0,0,15
29,17,12,7,2,3,5,0,0,12,0,0,0
7,1,6,0,0,0,1,0,0,0,0,6,0
8,4,4,0,1,0,3,0,1,3,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
49,18,31,11,0,0,6,1,23,2,4,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1
14,5,9,0,2,3,0,0,3,3,0,1,2
3,2,1,1,0,1,0,0,0,0,0,0,1
5,0,5,0,0,0,0,0,0,0,3,0,2
5,3,2,0,0,1,1,1,0,0,0,2,0
9,6,3,0,0,0,0,6,0,2,1,0,0
5,2,3,0,0,1,0,1,2,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,22,0,0,2,0,2,8,0,0,4,10
3,0,3,0,0,0,0,0,0,0,3,0,0
5,2,3,1,0,0,0,1,0,0,3,0,0
3,3,0,0,0,3,0,0,0,0,0,0,0
6,2,4,2,0,0,0,0,1,3,0,0,0
10,6,4,0,2,4,0,0,1,1,2,0,0
2,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,0,1,0,0,0,2,0,0
10,5,5,2,1,2,0,0,0,0,2,1,2
5,1,4,0,0,0,1,0,0,1,3,0,0
9,4,5,0,0,3,0,1,0,0,5,0,0
43,30,13,6,11,11,2,0,1,1,2,0,9
24,5,19,0,0,5,0,0,0,0,9,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,5,1,3,0,0,0,0,2,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,1,1,0,0,0,0,0,0,1
9,8,1,0,1,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,1,0
14,3,11,0,3,0,0,0,3,7,0,1,0
15,13,2,0,0,0,13,0,2,0,0,0,0
3,2,1,0,0,0,2,0,0,0,0,0,1
2,2,0,1,0,0,0,1,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,1,1
3,3,0,1,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,5,0,0,0,0,2,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,0,0,2,0,0,3,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21,7,14,0,3,2,0,2,3,0,7,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,7,0,0,1,2,3,3,1,0,1,2
86,51,35,14,1,27,0,9,8,2,7,18,0
37,19,18,11,2,1,3,2,5,0,0,0,13
6,1,5,0,0,0,0,1,0,3,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
37,19,18,0,6,8,0,5,0,4,13,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,4,0,0,0,0,3,0,3,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
6,5,1,4,0,0,1,0,0,0,0,0,1
2,0,2,0,0,0,0,0,0,2,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
12,5,7,2,0,0,3,0,5,0,0,0,2
9,4,5,0,0,0,0,4,5,0,0,0,0
9,8,1,4,3,0,1,0,0,0,0,1,0
8,5,3,0,5,0,0,0,0,0,3,0,0
20,10,10,5,0,0,5,0,5,0,5,0,0
3,0,3,0,0,0,0,0,3,0,0,0,0
3,0,3,0,0,0,0,0,0,1,2,0,0
2,2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,0,0,0,0,0,1,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
2,2,0,0,2,0,0,0,0,0,0,0,0
6,2,4,0,0,2,0,0,0,0,0,0,4
3,0,3,0,0,0,0,0,0,2,1,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
13,8,5,0,0,0,6,2,1,2,1,0,1
2,0,2,0,0,0,0,0,0,1,1,0,0
5,5,0,0,1,0,4,0,0,0,0,0,0
14,8,6,0,0,3,0,5,0,0,0,1,5
15,9,6,0,0,1,0,8,0,3,2,0,1
